timestamp,timestamp_iso,total_cpu_watts_core,total_cpu_watts_package,vm_count,collection_interval,vm_filter
0.08866190910339355,2025-09-10T14:59:58.959797,0.13431399673390113,0.27184026390222604,1,1.0,{'fedora40'}
1.1322498321533203,2025-09-10T15:00:00.003385,0.07747886016901954,0.1754562323307965,1,1.0,{'fedora40'}
2.121859073638916,2025-09-10T15:00:00.992994,0.07747886016901954,0.1754562323307965,1,1.0,{'fedora40'}
3.1069183349609375,2025-09-10T15:00:01.978053,0.020318603301042307,0.04101171999188341,1,1.0,{'fedora40'}
4.109189033508301,2025-09-10T15:00:02.980324,0.020318603301042307,0.04101171999188341,1,1.0,{'fedora40'}
5.120732545852661,2025-09-10T15:00:03.991868,0.009133109094592721,0.019788143952114857,1,1.0,{'fedora40'}
6.087884426116943,2025-09-10T15:00:04.959019,0.009133109094592721,0.019788143952114857,1,1.0,{'fedora40'}
7.126288652420044,2025-09-10T15:00:05.997424,0.012283745301165527,0.028896302836014614,1,1.0,{'fedora40'}
8.084494590759277,2025-09-10T15:00:06.955630,0.012283745301165527,0.028896302836014614,1,1.0,{'fedora40'}
9.110816955566406,2025-09-10T15:00:07.981952,0.005217771690693817,0.011285136973026869,1,1.0,{'fedora40'}
10.117343664169312,2025-09-10T15:00:08.988479,0.00921590459356723,0.020466894220787683,1,1.0,{'fedora40'}
11.089528799057007,2025-09-10T15:00:09.960664,0.00921590459356723,0.020466894220787683,1,1.0,{'fedora40'}
12.115678548812866,2025-09-10T15:00:10.986814,0.011860773101251724,0.028344806831218525,1,1.0,{'fedora40'}
13.096702814102173,2025-09-10T15:00:11.967838,0.011860773101251724,0.028344806831218525,1,1.0,{'fedora40'}
14.108097791671753,2025-09-10T15:00:12.979233,0.01647689335138176,0.03593527428969442,1,1.0,{'fedora40'}
15.122737407684326,2025-09-10T15:00:13.993872,0.11090399407245458,0.2237006062043543,1,1.0,{'fedora40'}
16.0901460647583,2025-09-10T15:00:14.961281,0.11090399407245458,0.2237006062043543,1,1.0,{'fedora40'}
17.12335705757141,2025-09-10T15:00:15.994492,0.07335812487992156,0.16310447293410632,1,1.0,{'fedora40'}
18.157368183135986,2025-09-10T15:00:17.028503,0.07335812487992156,0.16310447293410632,1,1.0,{'fedora40'}
19.243175506591797,2025-09-10T15:00:18.114311,0.03539304288018848,0.05583875114001341,1,1.0,{'fedora40'}
20.177993774414062,2025-09-10T15:00:19.049129,0.03539304288018848,0.05583875114001341,1,1.0,{'fedora40'}
21.146045684814453,2025-09-10T15:00:20.017181,0.06427306949101615,0.0921567541912694,1,1.0,{'fedora40'}
22.100873470306396,2025-09-10T15:00:20.972008,0.06427306949101615,0.0921567541912694,1,1.0,{'fedora40'}
23.12936282157898,2025-09-10T15:00:22.000498,0.2829959943507792,0.4867846916192615,1,1.0,{'fedora40'}
24.122114658355713,2025-09-10T15:00:22.993250,0.2829959943507792,0.4867846916192615,1,1.0,{'fedora40'}
25.142149925231934,2025-09-10T15:00:24.013285,0.08915576295562716,0.15605646374715662,1,1.0,{'fedora40'}
26.09638023376465,2025-09-10T15:00:24.967515,0.08915576295562716,0.15605646374715662,1,1.0,{'fedora40'}
27.125373601913452,2025-09-10T15:00:25.996509,0.08457680344417871,0.16139279582362956,1,1.0,{'fedora40'}
28.100752353668213,2025-09-10T15:00:26.971887,0.08457680344417871,0.16139279582362956,1,1.0,{'fedora40'}
29.099388599395752,2025-09-10T15:00:27.970524,0.1038071912552322,0.20691464804215284,1,1.0,{'fedora40'}
30.117187023162842,2025-09-10T15:00:28.988322,0.07934095784963183,0.17079385458750204,1,1.0,{'fedora40'}
31.097426891326904,2025-09-10T15:00:29.968562,0.07934095784963183,0.17079385458750204,1,1.0,{'fedora40'}
32.12355923652649,2025-09-10T15:00:30.994694,0.0947451031704546,0.1798919343785811,1,1.0,{'fedora40'}
33.10000514984131,2025-09-10T15:00:31.971140,0.0947451031704546,0.1798919343785811,1,1.0,{'fedora40'}
34.152464628219604,2025-09-10T15:00:33.023600,0.1901232250258504,0.372004068483557,1,1.0,{'fedora40'}
35.14185452461243,2025-09-10T15:00:34.012990,0.10096671470755052,0.21567168009354076,1,1.0,{'fedora40'}
36.095762729644775,2025-09-10T15:00:34.966898,0.10096671470755052,0.21567168009354076,1,1.0,{'fedora40'}
37.135231733322144,2025-09-10T15:00:36.006367,0.09749652735083825,0.20105112742346934,1,1.0,{'fedora40'}
38.084025382995605,2025-09-10T15:00:36.955160,0.09749652735083825,0.20105112742346934,1,1.0,{'fedora40'}
39.10808849334717,2025-09-10T15:00:37.979223,0.09180150588884188,0.18334141110532415,1,1.0,{'fedora40'}
40.1192581653595,2025-09-10T15:00:38.990393,0.1325275755702147,0.2685760777092786,1,1.0,{'fedora40'}
41.08787202835083,2025-09-10T15:00:39.959007,0.1325275755702147,0.2685760777092786,1,1.0,{'fedora40'}
42.11345314979553,2025-09-10T15:00:40.984588,0.12563814988042815,0.2729951020674231,1,1.0,{'fedora40'}
43.08941388130188,2025-09-10T15:00:41.960549,0.12563814988042815,0.2729951020674231,1,1.0,{'fedora40'}
44.115185499191284,2025-09-10T15:00:42.986320,0.08762103548923339,0.1730420408602141,1,1.0,{'fedora40'}
45.14936327934265,2025-09-10T15:00:44.020498,0.15913018275622384,0.33395774821555524,1,1.0,{'fedora40'}
46.08737063407898,2025-09-10T15:00:44.958506,0.15913018275622384,0.33395774821555524,1,1.0,{'fedora40'}
47.13834547996521,2025-09-10T15:00:46.009480,0.18389481815446274,0.36576754179702764,1,1.0,{'fedora40'}
48.100566148757935,2025-09-10T15:00:46.971701,0.18389481815446274,0.36576754179702764,1,1.0,{'fedora40'}
49.10706639289856,2025-09-10T15:00:47.978201,0.13375640596255564,0.2597308184859215,1,1.0,{'fedora40'}
50.11337399482727,2025-09-10T15:00:48.984509,0.17782032596365566,0.3583794680390553,1,1.0,{'fedora40'}
51.11165499687195,2025-09-10T15:00:49.982790,0.17782032596365566,0.3583794680390553,1,1.0,{'fedora40'}
52.12065839767456,2025-09-10T15:00:50.991793,0.17744881193333156,0.3599126782188928,1,1.0,{'fedora40'}
53.08848834037781,2025-09-10T15:00:51.959623,0.17744881193333156,0.3599126782188928,1,1.0,{'fedora40'}
54.10931897163391,2025-09-10T15:00:52.980454,0.14316201631035932,0.2754491295630762,1,1.0,{'fedora40'}
55.138081789016724,2025-09-10T15:00:54.009217,0.1731417566445035,0.333249777985119,1,1.0,{'fedora40'}
56.0882351398468,2025-09-10T15:00:54.959370,0.1731417566445035,0.333249777985119,1,1.0,{'fedora40'}
57.11492443084717,2025-09-10T15:00:55.986059,0.21279687669785535,0.4286759787598947,1,1.0,{'fedora40'}
58.08525538444519,2025-09-10T15:00:56.956390,0.21279687669785535,0.4286759787598947,1,1.0,{'fedora40'}
59.1001079082489,2025-09-10T15:00:57.971243,0.13838472369583335,0.27051814807842217,1,1.0,{'fedora40'}
