timestamp,timestamp_absolute,timestamp_iso,cpu_cycles,instructions,cache_references,cache_misses,branches,branch_misses,page_faults,context_switches,cpu_utilization,cpu_user_time,cpu_system_time,cpu_nice_time,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_idle,memory_usage_percent,memory_available_gb,disk_io_read_mb,disk_io_write_mb,network_bytes_sent,network_bytes_recv,process_count,load_average_1min,load_average_5min,load_average_15min,instructions_per_cycle,cache_miss_ratio,branch_miss_ratio,cpu_efficiency,sys_cpu_user_seconds,sys_cpu_system_seconds,sys_cpu_total_seconds,sys_context_switches,sys_processes_created,sys_procs_running,sys_procs_blocked,collection_interval,time_delta_seconds,vm_hostname
11.0248122215271,1757512973.6840763,2025-09-10T10:02:53.684076,0,0,0,0,0,0,0,0,0.2493765586034442,0.0,0.0,0.0,0.0,0.2493765586034418,0.0,0.0,99.75062344139656,14.3,10.174678802490234,0.0,0.0,0,0,291,0.06005859375,1.04638671875,1.2470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0,1,0,1.0,1.0001835823059082,fedora
12.028333902359009,1757512974.687598,2025-09-10T10:02:54.687598,0,0,0,0,0,0,0,0,0.24999999999978684,0.24999999999978684,0.0,0.0,0.0,0.0,0.0,0.0,99.75000000000021,14.3,10.174678802490234,0.0,0.0,0,52,291,0.06005859375,1.04638671875,1.2470703125,0.0,0.0,0.0,0.0024999999999978685,0.01,0.0,0.01,52,0,1,0,1.0,1.000173807144165,fedora
13.030901670455933,1757512975.6901658,2025-09-10T10:02:55.690166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.3,10.174678802490234,0.0,0.0,0,125,291,0.05517578125,1.02880859375,1.240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0,1,0,1.0,1.0001842975616455,fedora
14.033468246459961,1757512976.6927323,2025-09-10T10:02:56.692732,0,0,0,0,0,0,0,0,12.250000000002174,10.75000000000205,1.5000000000001208,0.0,0.0,0.0,0.0,0.0,87.74999999999783,14.5,10.150196075439453,0.0,0.0,0,93,296,0.05517578125,1.02880859375,1.240234375,0.0,0.0,0.0,0.1225000000000217,0.43,0.06,0.49,176,6,1,0,1.0,1.0001776218414307,fedora
15.036930799484253,1757512977.696195,2025-09-10T10:02:57.696195,0,0,0,0,0,0,0,0,0.25000000000005684,0.0,0.0,0.0,0.0,0.2500000000000526,0.0,0.0,99.74999999999994,14.5,10.150196075439453,0.0,0.0,0,166,296,0.05517578125,1.02880859375,1.240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,1,0,1.0,1.0002238750457764,fedora
16.040085554122925,1757512978.6993496,2025-09-10T10:02:58.699350,0,0,0,0,0,0,0,0,11.80904522613227,11.557788944725099,0.25125628140717604,0.0,0.0,0.0,0.0,0.0,88.19095477386773,14.5,10.150157928466797,0.0,0.0,0,218,296,0.05517578125,1.02880859375,1.240234375,0.0,0.0,0.0,0.11809045226132275,0.47,0.01,0.48,98,0,5,0,1.0,1.000103235244751,fedora
17.043226957321167,1757512979.702491,2025-09-10T10:02:59.702491,0,0,0,0,0,0,0,0,1.4962593516200826,0.7481296758097483,0.24937655860324945,0.0,0.0,0.0,0.24937655860347094,0.24937655860360386,98.50374064837992,14.5,10.150157928466797,0.0,0.0,0,73,296,0.05517578125,1.02880859375,1.240234375,0.0,0.0,0.0,0.009975062344129978,0.05,0.01,0.060000000000000005,98,0,1,0,1.0,1.0002145767211914,fedora
18.04580044746399,1757512980.7050645,2025-09-10T10:03:00.705065,0,0,0,0,0,0,0,0,0.4999999999997158,0.24999999999977218,0.0,0.0,0.0,0.24999999999994982,0.0,0.0,99.50000000000028,14.5,10.150157928466797,0.0,0.7265625,0,52,296,0.05029296875,1.01171875,1.2333984375,0.0,0.0,0.0,0.002499999999997722,0.01,0.0,0.01,370,0,1,0,1.0,1.0002422332763672,fedora
19.04833459854126,1757512981.7075987,2025-09-10T10:03:01.707599,0,0,0,0,0,0,0,0,11.000000000001677,10.750000000001553,0.250000000000127,0.0,0.0,0.0,0.0,0.0,88.99999999999832,14.5,10.150157928466797,0.0,0.0,0,125,296,0.05029296875,1.01171875,1.2333984375,0.0,0.0,0.0,0.1100000000000168,0.43,0.01,0.44,98,0,1,0,1.0,1.0002059936523438,fedora
20.050907611846924,1757512982.7101717,2025-09-10T10:03:02.710172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.5,10.150157928466797,0.0,0.0,0,73,296,0.05029296875,1.01171875,1.2333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,0,1.0,1.0001697540283203,fedora
21.053786039352417,1757512983.7130501,2025-09-10T10:03:03.713050,0,0,0,0,0,0,0,0,8.999999999998252,8.7499999999982,0.0,0.0,0.0,0.2500000000000526,0.0,0.0,91.00000000000175,14.5,10.150157928466797,0.0,0.0,0,52,296,0.05029296875,1.01171875,1.2333984375,0.0,0.0,0.0,0.08749999999998201,0.35,0.0,0.35,97,0,1,0,1.0,1.0002496242523193,fedora
22.05614733695984,1757512984.7154114,2025-09-10T10:03:04.715411,0,0,0,0,0,0,0,0,0.25062656641583203,0.25062656641584014,0.0,0.0,0.0,0.0,0.0,0.0,99.74937343358417,14.5,10.150157928466797,0.0,0.0,0,0,296,0.05029296875,1.01171875,1.2333984375,0.0,0.0,0.0,0.002506265664158401,0.01,0.0,0.01,67,0,2,0,1.0,1.0001747608184814,fedora
23.058777809143066,1757512985.718042,2025-09-10T10:03:05.718042,0,0,0,0,0,0,0,0,9.25000000000243,9.000000000002672,0.24999999999975842,0.0,0.0,0.0,0.0,0.0,90.74999999999757,14.5,10.150157928466797,0.0,0.0,0,0,296,0.0458984375,0.99462890625,1.2265625,0.0,0.0,0.0,0.0925000000000243,0.36,0.01,0.37,99,0,1,0,1.0,1.0002176761627197,fedora
24.062305450439453,1757512986.7215695,2025-09-10T10:03:06.721570,0,0,0,0,0,0,0,0,3.731343283579136,2.9850746268627817,0.0,0.0,0.0,0.24875621890549693,0.24875621890545271,0.24875621890540853,96.26865671642086,14.5,10.150157928466797,0.0,0.0,0,218,296,0.0458984375,0.99462890625,1.2265625,0.0,0.0,0.0,0.029850746268627815,0.12,0.0,0.12,95,0,2,0,1.0,1.0001463890075684,fedora
25.065346240997314,1757512987.7246103,2025-09-10T10:03:07.724610,0,0,0,0,0,0,0,0,8.749999999998053,8.499999999997923,0.250000000000127,0.0,0.0,0.0,0.0,0.0,91.25000000000195,14.5,10.150157928466797,0.0,0.0,0,218,296,0.0458984375,0.99462890625,1.2265625,0.0,0.0,0.0,0.0874999999999805,0.34,0.01,0.35000000000000003,123,0,1,0,1.0,1.0002152919769287,fedora
26.06874656677246,1757512988.7280107,2025-09-10T10:03:08.728011,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.5,10.150157928466797,0.0,0.0,0,166,296,0.0458984375,0.99462890625,1.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,1,0,1.0,1.000307559967041,fedora
27.072078466415405,1757512989.7313426,2025-09-10T10:03:09.731343,0,0,0,0,0,0,0,0,11.00000000000152,10.750000000001572,0.0,0.0,0.0,0.24999999999994982,0.0,0.0,88.99999999999848,14.5,10.150157928466797,0.0,0.0,0,125,296,0.0458984375,0.99462890625,1.2265625,0.0,0.0,0.0,0.10750000000001572,0.43,0.0,0.43,85,0,1,0,1.0,1.0002179145812988,fedora
28.074984073638916,1757512990.7342482,2025-09-10T10:03:10.734248,0,0,0,0,0,0,0,0,0.999999999999531,0.499999999999543,0.0,0.0,0.49999999999998707,0.0,0.0,0.0,99.00000000000047,14.5,10.150157928466797,0.0,0.9140625,0,0,296,0.0419921875,0.97802734375,1.2197265625,0.0,0.0,0.0,0.00499999999999543,0.02,0.0,0.02,119,0,1,0,1.0,1.0001490116119385,fedora
29.07754945755005,1757512991.7368135,2025-09-10T10:03:11.736814,0,0,0,0,0,0,0,0,9.97506234414162,9.47630922693485,0.24937655860325023,0.0,0.0,0.24937655860351604,0.0,0.0,90.02493765585838,14.5,10.150157928466797,0.0,0.0078125,0,125,295,0.0419921875,0.97802734375,1.2197265625,0.0,0.0,0.0,0.097256857855381,0.38,0.01,0.39,139,0,1,0,1.0,1.0001957416534424,fedora
30.080159664154053,1757512992.7394238,2025-09-10T10:03:12.739424,0,0,0,0,0,0,0,0,13.283208020050992,11.52882205513852,1.2531328320804598,0.0,0.0,0.0,0.2506265664160296,0.2506265664159851,86.71679197994901,14.5,10.149784088134766,0.0,0.0078125,0,73,296,0.0419921875,0.97802734375,1.2197265625,0.0,0.0,0.0,0.1278195488721898,0.46,0.05,0.51,192,6,1,0,1.0,1.0002033710479736,fedora
31.082847833633423,1757512993.742112,2025-09-10T10:03:13.742112,0,0,0,0,0,0,0,0,3.4912718204460873,2.992518703239345,0.24937655860327873,0.0,0.0,0.24937655860345592,0.0,0.0,96.50872817955391,14.5,10.149883270263672,0.0,0.0,0,52,296,0.0419921875,0.97802734375,1.2197265625,0.0,0.0,0.0,0.032418952618426235,0.11,0.01,0.12,116,0,4,0,1.0,1.0001611709594727,fedora
32.08632731437683,1757512994.7455914,2025-09-10T10:03:14.745591,0,0,0,0,0,0,0,0,7.7694235588954115,7.769423558895415,0.0,0.0,0.0,0.0,0.0,0.0,92.23057644110459,14.5,10.149883270263672,0.0,0.0,0,0,296,0.0419921875,0.97802734375,1.2197265625,0.0,0.0,0.0,0.07769423558895415,0.32,0.0,0.32,72,0,1,0,1.0,1.0002477169036865,fedora
33.08887982368469,1757512995.748144,2025-09-10T10:03:15.748144,0,0,0,0,0,0,0,0,10.500000000001819,10.500000000001819,0.0,0.0,0.0,0.0,0.0,0.0,89.49999999999818,14.5,10.149883270263672,0.0,0.0,0,52,296,0.19921875,0.9951171875,1.22412109375,0.0,0.0,0.0,0.10500000000001819,0.41,0.0,0.41,103,0,1,0,1.0,1.0002985000610352,fedora
34.091886043548584,1757512996.7511501,2025-09-10T10:03:16.751150,0,0,0,0,0,0,0,0,11.500000000001137,11.250000000001107,0.0,0.0,0.0,0.2500000000000384,0.0,0.0,88.49999999999886,14.5,10.149883270263672,0.0,0.0,0,166,296,0.19921875,0.9951171875,1.22412109375,0.0,0.0,0.0,0.11250000000001106,0.45,0.0,0.45,106,0,3,0,1.0,1.0002312660217285,fedora
35.09528827667236,1757512997.7545524,2025-09-10T10:03:17.754552,0,0,0,0,0,0,0,0,16.499999999996504,16.24999999999656,0.0,0.0,0.0,0.24999999999994982,0.0,0.0,83.5000000000035,14.5,10.149883270263672,0.0,0.0,0,218,296,0.19921875,0.9951171875,1.22412109375,0.0,0.0,0.0,0.16249999999996562,0.65,0.0,0.65,126,0,2,0,1.0,1.0008807182312012,fedora
36.097572565078735,1757512998.7568367,2025-09-10T10:03:18.756837,0,0,0,0,0,0,0,0,9.04522613065123,9.045226130651228,0.0,0.0,0.0,0.0,0.0,0.0,90.95477386934877,14.5,10.149883270263672,0.0,0.0,62,166,296,0.19921875,0.9951171875,1.22412109375,0.0,0.0,0.0,0.09045226130651228,0.36,0.0,0.36,96,0,4,0,1.0,1.000103235244751,fedora
37.100281715393066,1757512999.7595458,2025-09-10T10:03:19.759546,0,0,0,0,0,0,0,0,5.486284289277734,4.987531172070959,0.2493765586032644,0.0,0.0,0.0,0.24937655860350805,0.0,94.51371571072227,14.5,10.149883270263672,0.0,0.0,0,125,296,0.19921875,0.9951171875,1.22412109375,0.0,0.0,0.0,0.052369077306742236,0.2,0.01,0.21000000000000002,90,0,4,0,1.0,1.0003633499145508,fedora
38.10329532623291,1757513000.7625594,2025-09-10T10:03:20.762559,0,0,0,0,0,0,0,0,11.750000000001904,11.250000000001705,0.0,0.0,0.0,0.25000000000005174,0.0,0.25000000000014055,88.2499999999981,14.5,10.149883270263672,0.0,0.0,0,0,296,0.263671875,0.99560546875,1.22265625,0.0,0.0,0.0,0.11250000000001706,0.45,0.0,0.45,75,0,5,0,1.0,1.0010623931884766,fedora
39.108588218688965,1757513001.7678523,2025-09-10T10:03:21.767852,0,0,0,0,0,0,0,0,12.280701754386172,12.280701754386165,0.0,0.0,0.0,0.0,0.0,0.0,87.71929824561383,14.5,10.149883270263672,0.0,0.0,0,125,296,0.263671875,0.99560546875,1.22265625,0.0,0.0,0.0,0.12280701754386164,0.49,0.0,0.49,112,0,1,0,1.0,1.000145435333252,fedora
40.11095070838928,1757513002.7702148,2025-09-10T10:03:22.770215,0,0,0,0,0,0,0,0,11.221945137153384,10.972568578549934,0.0,0.0,0.0,0.24937655860345592,0.0,0.0,88.77805486284662,14.5,10.149883270263672,0.0,0.0,0,73,296,0.263671875,0.99560546875,1.22265625,0.0,0.0,0.0,0.10972568578549934,0.44,0.0,0.44,102,0,1,0,1.0,1.00022292137146,fedora
41.11367726325989,1757513003.7729414,2025-09-10T10:03:23.772941,0,0,0,0,0,0,0,0,11.027568922306799,10.776942355890643,0.2506265664161526,0.0,0.0,0.0,0.0,0.0,88.9724310776932,14.5,10.149883270263672,0.0,0.0,0,52,296,0.263671875,0.99560546875,1.22265625,0.0,0.0,0.0,0.11027568922306795,0.43,0.01,0.44,106,0,1,0,1.0,1.000232219696045,fedora
42.116140365600586,1757513004.7754045,2025-09-10T10:03:24.775404,0,0,0,0,0,0,0,0,7.213930348258245,6.7164179104473085,0.0,0.0,0.0,0.24875621890551153,0.0,0.24875621890542318,92.78606965174176,14.5,10.149883270263672,0.0,0.0,0,0,296,0.263671875,0.99560546875,1.22265625,0.0,0.0,0.0,0.06716417910447309,0.27,0.0,0.27,72,0,2,0,1.0,1.0001370906829834,fedora
43.11936402320862,1757513005.778628,2025-09-10T10:03:25.778628,0,0,0,0,0,0,0,0,10.500000000001819,10.500000000001819,0.0,0.0,0.0,0.0,0.0,0.0,89.49999999999818,14.5,10.149883270263672,0.0,0.0,0,218,296,0.2421875,0.97900390625,1.2158203125,0.0,0.0,0.0,0.10500000000001819,0.42,0.0,0.42,104,0,1,0,1.0,1.0001587867736816,fedora
44.12154507637024,1757513006.7808092,2025-09-10T10:03:26.780809,0,0,0,0,0,0,0,0,11.471321695761318,10.972568578554325,0.0,0.0,0.0,0.24937655860351546,0.2493765586034712,0.0,88.52867830423868,14.5,10.149883270263672,0.0,0.0,0,0,296,0.2421875,0.97900390625,1.2158203125,0.0,0.0,0.0,0.10972568578554326,0.44,0.0,0.44,97,0,1,0,1.0,1.0001628398895264,fedora
45.12398433685303,1757513007.7832484,2025-09-10T10:03:27.783248,0,0,0,0,0,0,0,0,10.999999999996461,10.7499999999965,0.0,0.0,0.0,0.0,0.0,0.249999999999964,89.00000000000354,14.5,10.149883270263672,0.0,0.0,0,218,296,0.2421875,0.97900390625,1.2158203125,0.0,0.0,0.0,0.10749999999996501,0.43,0.0,0.43,123,0,1,0,1.0,1.000239610671997,fedora
46.12649059295654,1757513008.7857547,2025-09-10T10:03:28.785755,0,0,0,0,0,0,0,0,13.432835820896202,11.442786069652495,1.4925373134328728,0.0,0.0,0.2487562189054199,0.0,0.2487562189054199,86.5671641791038,14.5,10.150123596191406,0.0,0.0,0,166,296,0.2421875,0.97900390625,1.2158203125,0.0,0.0,0.0,0.12935323383085368,0.46,0.06,0.52,202,6,1,0,1.0,1.0002121925354004,fedora
47.12902545928955,1757513009.7882895,2025-09-10T10:03:29.788290,0,0,0,0,0,0,0,0,10.224438902745447,9.725685785538651,0.24937655860326435,0.0,0.0,0.24937655860353017,0.0,0.0,89.77556109725455,14.5,10.150123596191406,0.0,0.0,0,125,296,0.2421875,0.97900390625,1.2158203125,0.0,0.0,0.0,0.09975062344141916,0.39,0.01,0.4,110,0,1,0,1.0,1.0001776218414307,fedora
48.13136315345764,1757513010.7906272,2025-09-10T10:03:30.790627,0,0,0,0,0,0,0,0,20.551378446113645,20.551378446113645,0.0,0.0,0.0,0.0,0.0,0.0,79.44862155388635,14.5,10.150123596191406,0.0,0.0,0,0,296,0.22265625,0.96240234375,1.208984375,0.0,0.0,0.0,0.20551378446113644,0.82,0.0,0.82,109,0,2,0,1.0,1.0001411437988281,fedora
49.134310483932495,1757513011.7935746,2025-09-10T10:03:31.793575,0,0,0,0,0,0,0,0,9.226932668327805,8.478802992517087,0.24937655860363134,0.0,0.0,0.24937655860345415,0.0,0.24937655860363134,90.7730673316722,14.5,10.150123596191406,0.0,0.2421875,0,125,296,0.22265625,0.96240234375,1.208984375,0.0,0.0,0.0,0.08728179551120718,0.34,0.01,0.35000000000000003,158,0,1,0,1.0,1.000169277191162,fedora
50.136685848236084,1757513012.79595,2025-09-10T10:03:32.795950,0,0,0,0,0,0,0,0,20.500000000004093,20.500000000004093,0.0,0.0,0.0,0.0,0.0,0.0,79.49999999999591,14.5,10.150123596191406,0.0,0.0,0,73,296,0.22265625,0.96240234375,1.208984375,0.0,0.0,0.0,0.20500000000004093,0.82,0.0,0.82,121,0,1,0,1.0,1.0001647472381592,fedora
51.13933610916138,1757513013.7986002,2025-09-10T10:03:33.798600,0,0,0,0,0,0,0,0,9.476309226930184,8.977556109723167,0.0,0.0,0.0,0.2493765586035296,0.24937655860348532,0.0,90.52369077306982,14.5,10.150123596191406,0.0,0.0,0,52,296,0.22265625,0.96240234375,1.208984375,0.0,0.0,0.0,0.08977556109723167,0.36,0.0,0.36,91,0,1,0,1.0,1.000216007232666,fedora
52.142141342163086,1757513014.8014054,2025-09-10T10:03:34.801405,0,0,0,0,0,0,0,0,17.750000000001194,17.500000000001076,0.250000000000127,0.0,0.0,0.0,0.0,0.0,82.2499999999988,14.5,10.150123596191406,0.0,0.0,90,90,296,0.22265625,0.96240234375,1.208984375,0.0,0.0,0.0,0.17750000000001204,0.7,0.01,0.71,105,0,1,0,1.0,1.0001749992370605,fedora
53.145273208618164,1757513015.8045373,2025-09-10T10:03:35.804537,0,0,0,0,0,0,0,0,16.24999999999767,15.999999999997696,0.0,0.0,0.0,0.249999999999964,0.0,0.0,83.75000000000233,14.5,10.150123596191406,0.0,0.0,90,142,296,0.20458984375,0.9462890625,1.2021484375,0.0,0.0,0.0,0.15999999999997697,0.64,0.0,0.64,101,0,3,0,1.0,1.000760793685913,fedora
54.14889621734619,1757513016.8081603,2025-09-10T10:03:36.808160,0,0,0,0,0,0,0,0,14.249999999999446,13.999999999999394,0.0,0.0,0.0,0.2500000000000526,0.0,0.0,85.75000000000055,14.5,10.150123596191406,0.0,0.0,0,166,296,0.20458984375,0.9462890625,1.2021484375,0.0,0.0,0.0,0.13999999999999393,0.56,0.0,0.56,102,0,1,0,1.0,1.0002520084381104,fedora
55.15160512924194,1757513017.8108692,2025-09-10T10:03:37.810869,0,0,0,0,0,0,0,0,19.000000000000995,18.500000000001247,0.24999999999978637,0.0,0.0,0.0,0.0,0.249999999999964,80.999999999999,14.5,10.150123596191406,0.0,0.0,90,308,296,0.20458984375,0.9462890625,1.2021484375,0.0,0.0,0.0,0.18750000000001033,0.74,0.01,0.75,134,0,1,0,1.0,1.0001859664916992,fedora
56.15396785736084,1757513018.813232,2025-09-10T10:03:38.813232,0,0,0,0,0,0,0,0,10.050251256278514,10.050251256278507,0.0,0.0,0.0,0.0,0.0,0.0,89.94974874372149,14.5,10.150123596191406,0.0,0.0,90,256,296,0.20458984375,0.9462890625,1.2021484375,0.0,0.0,0.0,0.10050251256278507,0.4,0.0,0.4,122,0,1,0,1.0,1.0002546310424805,fedora
57.15664553642273,1757513019.8159096,2025-09-10T10:03:39.815910,0,0,0,0,0,0,0,0,18.000000000002146,17.50000000000204,0.2500000000001408,0.0,0.0,0.24999999999996314,0.0,0.0,81.99999999999785,14.5,10.150123596191406,0.0,0.0,84,209,296,0.20458984375,0.9462890625,1.2021484375,0.0,0.0,0.0,0.1775000000000218,0.7,0.01,0.71,93,0,2,0,1.0,1.0003125667572021,fedora
58.15989089012146,1757513020.819155,2025-09-10T10:03:40.819155,0,0,0,0,0,0,0,0,13.032581453634691,12.53132832080264,0.0,0.0,0.0,0.0,0.25062656641604747,0.25062656641600295,86.96741854636531,14.5,10.150123596191406,0.0,0.0,0,0,296,0.18798828125,0.93017578125,1.1953125,0.0,0.0,0.0,0.1253132832080264,0.51,0.0,0.51,76,0,1,0,1.0,1.000243902206421,fedora
59.16336727142334,1757513021.8226314,2025-09-10T10:03:41.822631,0,0,0,0,0,0,0,0,16.79197994987824,15.78947368421397,0.0,0.0,0.0,0.25062656641609055,0.0,0.7518796992481825,83.20802005012176,14.5,10.150123596191406,0.0,0.0,0,125,296,0.18798828125,0.93017578125,1.1953125,0.0,0.0,0.0,0.1578947368421397,0.63,0.0,0.63,145,0,1,0,1.0,1.0002195835113525,fedora
60.16586923599243,1757513022.8251333,2025-09-10T10:03:42.825133,0,0,0,0,0,0,0,0,20.24999999999909,19.499999999999204,0.0,0.0,0.24999999999999323,0.24999999999994882,0.0,0.24999999999994882,79.75000000000091,14.5,10.150123596191406,0.0,1.0703125,0,73,296,0.18798828125,0.93017578125,1.1953125,0.0,0.0,0.0,0.19499999999999204,0.78,0.0,0.78,147,0,1,0,1.0,1.0002243518829346,fedora
61.16856908798218,1757513023.8278332,2025-09-10T10:03:43.827833,0,0,0,0,0,0,0,0,22.807017543859374,20.30075187969843,2.0050125313286884,0.0,0.0,0.25062656641608605,0.0,0.2506265664161751,77.19298245614063,14.6,10.142646789550781,0.0,0.00390625,0,52,296,0.18798828125,0.93017578125,1.1953125,0.0,0.0,0.0,0.2230576441102712,0.81,0.08,0.89,231,6,1,0,1.0,1.0001769065856934,fedora
62.17129135131836,1757513024.8305554,2025-09-10T10:03:44.830555,0,0,0,0,0,0,0,0,12.935323383084494,12.189054726368397,0.24875621890524663,0.0,0.0,0.2487562189054234,0.0,0.2487562189054234,87.0646766169155,14.6,10.14267349243164,0.0,0.0,0,0,296,0.18798828125,0.93017578125,1.1953125,0.0,0.0,0.0,0.12437810945273643,0.49,0.01,0.5,86,0,2,0,1.0,1.0004286766052246,fedora
63.17387294769287,1757513025.833137,2025-09-10T10:03:45.833137,0,0,0,0,0,0,0,0,20.999999999999545,20.499999999999467,0.0,0.0,0.0,0.250000000000052,0.2500000000000298,0.0,79.00000000000045,14.6,10.14267349243164,0.0,0.0,0,218,296,0.25341796875,0.931640625,1.19384765625,0.0,0.0,0.0,0.20499999999999466,0.82,0.0,0.82,107,0,1,0,1.0,1.0002670288085938,fedora
64.17690634727478,1757513026.8361704,2025-09-10T10:03:46.836170,0,0,0,0,0,0,0,0,23.809523809525032,23.55889724310904,0.0,0.0,0.0,0.25062656641598924,0.0,0.0,76.19047619047497,14.6,10.14267349243164,0.0,0.0,0,0,296,0.25341796875,0.931640625,1.19384765625,0.0,0.0,0.0,0.2355889724310904,0.94,0.0,0.94,111,0,1,0,1.0,1.000199794769287,fedora
