timestamp,timestamp_iso,total_cpu_watts_core,total_cpu_watts_package,vm_count,collection_interval,vm_filter
0.0,2025-09-10T16:17:46.038224,0.8963960702639102,1.4854784166388222,1,1.0,{'fedora40'}
1.0,2025-09-10T16:17:47.038224,0.8963960702639102,1.4854784166388222,1,1.0,{'fedora40'}
2.0,2025-09-10T16:17:48.038224,0.8030531229524892,1.3318194067399491,1,1.0,{'fedora40'}
3.0,2025-09-10T16:17:49.038224,0.8030531229524892,1.3318194067399491,1,1.0,{'fedora40'}
4.0,2025-09-10T16:17:50.038224,0.8004603305329239,1.325270384416236,1,1.0,{'fedora40'}
5.0,2025-09-10T16:17:51.038224,0.8004603305329239,1.325270384416236,1,1.0,{'fedora40'}
6.0,2025-09-10T16:17:52.038224,0.7435904765204274,1.211909457070168,1,1.0,{'fedora40'}
7.0,2025-09-10T16:17:53.038224,0.8780280552535792,1.4627266182606178,1,1.0,{'fedora40'}
8.0,2025-09-10T16:17:54.038224,0.8780280552535792,1.4627266182606178,1,1.0,{'fedora40'}
9.0,2025-09-10T16:17:55.038224,0.702640696197929,1.156779601029059,1,1.0,{'fedora40'}
10.0,2025-09-10T16:17:56.038224,0.702640696197929,1.156779601029059,1,1.0,{'fedora40'}
11.0,2025-09-10T16:17:57.038224,0.758727209366915,1.216039419256899,1,1.0,{'fedora40'}
12.0,2025-09-10T16:17:58.038224,1.0072153748901385,1.689237954740465,1,1.0,{'fedora40'}
13.0,2025-09-10T16:17:59.038224,1.0072153748901385,1.689237954740465,1,1.0,{'fedora40'}
14.0,2025-09-10T16:18:00.038224,0.7548401757145281,1.2562317293395837,1,1.0,{'fedora40'}
15.0,2025-09-10T16:18:01.038224,0.7548401757145281,1.2562317293395837,1,1.0,{'fedora40'}
16.0,2025-09-10T16:18:02.038224,0.8146043978766231,1.3548022407671878,1,1.0,{'fedora40'}
17.0,2025-09-10T16:18:03.038224,0.8440386496993592,1.4019732456405085,1,1.0,{'fedora40'}
18.0,2025-09-10T16:18:04.038224,0.8440386496993592,1.4019732456405085,1,1.0,{'fedora40'}
19.0,2025-09-10T16:18:05.038224,0.8370088720889277,1.366522004936072,1,1.0,{'fedora40'}
20.0,2025-09-10T16:18:06.038224,0.8370088720889277,1.366522004936072,1,1.0,{'fedora40'}
21.0,2025-09-10T16:18:07.038224,0.8734853471099197,1.391353522120772,1,1.0,{'fedora40'}
22.0,2025-09-10T16:18:08.038224,1.0073200970432776,1.6371466515519193,1,1.0,{'fedora40'}
23.0,2025-09-10T16:18:09.038224,1.0073200970432776,1.6371466515519193,1,1.0,{'fedora40'}
24.0,2025-09-10T16:18:10.038224,0.7818599890392052,1.2639323399851614,1,1.0,{'fedora40'}
25.0,2025-09-10T16:18:11.038224,0.7818599890392052,1.2639323399851614,1,1.0,{'fedora40'}
26.0,2025-09-10T16:18:12.038224,0.8853558091095144,1.4155211681755184,1,1.0,{'fedora40'}
27.0,2025-09-10T16:18:13.038224,1.063179681348067,1.7274165013472618,1,1.0,{'fedora40'}
28.0,2025-09-10T16:18:14.038224,1.063179681348067,1.7274165013472618,1,1.0,{'fedora40'}
29.0,2025-09-10T16:18:15.038224,0.7884504782926743,1.258881393577883,1,1.0,{'fedora40'}
30.0,2025-09-10T16:18:16.038224,0.7884504782926743,1.258881393577883,1,1.0,{'fedora40'}
31.0,2025-09-10T16:18:17.038224,0.9485196498576218,1.5137269936555149,1,1.0,{'fedora40'}
32.0,2025-09-10T16:18:18.038224,0.9995888300679677,1.622548099245734,1,1.0,{'fedora40'}
33.0,2025-09-10T16:18:19.038224,0.9995888300679677,1.622548099245734,1,1.0,{'fedora40'}
34.0,2025-09-10T16:18:20.038224,0.8939742471292004,1.4300274241796096,1,1.0,{'fedora40'}
35.0,2025-09-10T16:18:21.038224,0.8939742471292004,1.4300274241796096,1,1.0,{'fedora40'}
36.0,2025-09-10T16:18:22.038224,1.0425092705153183,1.620306891915251,1,1.0,{'fedora40'}
37.0,2025-09-10T16:18:23.038224,1.2596390363049577,1.9773158584568058,1,1.0,{'fedora40'}
