timestamp,timestamp_absolute,timestamp_iso,cpu_cycles,instructions,cache_references,cache_misses,branches,branch_misses,page_faults,context_switches,cpu_utilization,cpu_user_time,cpu_system_time,cpu_nice_time,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_idle,memory_usage_percent,memory_available_gb,disk_io_read_mb,disk_io_write_mb,network_bytes_sent,network_bytes_recv,process_count,load_average_1min,load_average_5min,load_average_15min,instructions_per_cycle,cache_miss_ratio,branch_miss_ratio,cpu_efficiency,sys_cpu_user_seconds,sys_cpu_system_seconds,sys_cpu_total_seconds,sys_context_switches,sys_processes_created,sys_procs_running,sys_procs_blocked,collection_interval,time_delta_seconds,vm_hostname
19.05550193786621,1757530818.4113076,2025-09-10T15:00:18.411308,0,0,0,0,0,0,0,0,4.738154613468993,3.740648379054818,0.24937655860363092,0.0,0.0,0.0,0.0,0.7481296758105384,95.26184538653101,19.3,9.580188751220703,0.0,0.0078125,0,0,306,0.0537109375,0.3349609375,0.6259765625,0.0,0.0,0.0,0.039900249376584485,0.15,0.01,0.16,147,0,1,0,1.0,1.0002326965332031,fedora
20.061238288879395,1757530819.417044,2025-09-10T15:00:19.417044,0,0,0,0,0,0,0,0,1.2437810945278898,0.0,0.2487562189056396,0.0,0.0,0.24875621890546287,0.24875621890550703,0.4975124378112792,98.75621890547211,19.3,9.580188751220703,0.0,0.0,0,52,306,0.0537109375,0.3349609375,0.6259765625,0.0,0.0,0.0,0.002487562189056396,0.0,0.01,0.01,131,0,1,0,1.0,1.000229835510254,fedora
21.064927101135254,1757530820.4207327,2025-09-10T15:00:20.420733,0,0,0,0,0,0,0,0,7.231920199501587,6.733167082294972,0.24937655860330749,0.0,0.0,0.0,0.0,0.24937655860330749,92.76807980049841,19.3,9.580188751220703,0.0,0.0,0,0,306,0.0537109375,0.3349609375,0.6259765625,0.0,0.0,0.0,0.0698254364089828,0.27,0.01,0.28,183,0,1,0,1.0,1.0001633167266846,fedora
22.06795835494995,1757530821.423764,2025-09-10T15:00:21.423764,0,0,0,0,0,0,0,0,8.188585607934812,5.459057071954595,1.7369727047145889,0.0,0.0,0.24813895781629425,0.24813895781638243,0.49627791563294116,91.81141439206519,19.3,9.576587677001953,0.0,0.0,0,218,306,0.04931640625,0.3291015625,0.62255859375,0.0,0.0,0.0,0.07196029776669183,0.22,0.07,0.29000000000000004,1174,4,1,0,1.0,1.0004355907440186,fedora
23.07083749771118,1757530822.4266431,2025-09-10T15:00:22.426643,0,0,0,0,0,0,0,0,9.975062344145087,9.476309226938065,0.0,0.0,0.0,0.24937655860368924,0.0,0.24937655860333482,90.02493765585491,19.3,9.576587677001953,0.0,0.0,0,166,306,0.04931640625,0.3291015625,0.62255859375,0.0,0.0,0.0,0.09476309226938065,0.38,0.0,0.38,149,0,2,0,1.0,1.0003423690795898,fedora
24.07691264152527,1757530823.4327183,2025-09-10T15:00:23.432718,0,0,0,0,0,0,0,0,1.2500000000042633,1.2500000000042633,0.0,0.0,0.0,0.0,0.0,0.0,98.74999999999574,19.3,9.576587677001953,0.0,0.0,0,218,306,0.04931640625,0.3291015625,0.62255859375,0.0,0.0,0.0,0.012500000000042633,0.05,0.0,0.05,137,0,2,0,1.0,1.0027835369110107,fedora
25.080453395843506,1757530824.436259,2025-09-10T15:00:24.436259,0,0,0,0,0,0,0,0,8.20895522388389,7.462686567167405,0.24875621890555663,0.0,0.0,0.24875621890537986,0.0,0.24875621890555663,91.79104477611611,19.3,9.576587677001953,0.0,0.0,0,0,306,0.04931640625,0.3291015625,0.62255859375,0.0,0.0,0.0,0.07711442786072963,0.3,0.01,0.31,134,0,1,0,1.0,1.0001916885375977,fedora
26.083598613739014,1757530825.4394042,2025-09-10T15:00:25.439404,0,0,0,0,0,0,0,0,2.756892230569022,2.7568922305690142,0.0,0.0,0.0,0.0,0.0,0.0,97.24310776943098,19.3,9.576587677001953,0.0,0.0,0,145,306,0.04931640625,0.3291015625,0.62255859375,0.0,0.0,0.0,0.027568922305690143,0.11,0.0,0.11,155,0,1,0,1.0,1.0001935958862305,fedora
27.086419343948364,1757530826.442225,2025-09-10T15:00:26.442225,0,0,0,0,0,0,0,0,8.478802992522077,7.980049875315351,0.0,0.0,0.0,0.0,0.24937655860347183,0.24937655860325036,91.52119700747792,19.3,9.576587677001953,0.0,0.0,0,93,306,0.044921875,0.3232421875,0.619140625,0.0,0.0,0.0,0.07980049875315351,0.32,0.0,0.32,116,0,1,0,1.0,1.0001964569091797,fedora
28.089318990707397,1757530827.4451246,2025-09-10T15:00:27.445125,0,0,0,0,0,0,0,0,3.2581453634068396,3.007518796990762,0.0,0.0,0.0,0.2506265664160749,0.0,0.0,96.74185463659316,19.3,9.576587677001953,0.0,0.0,0,145,306,0.044921875,0.3232421875,0.619140625,0.0,0.0,0.0,0.03007518796990762,0.12,0.0,0.12,128,0,1,0,1.0,1.0002007484436035,fedora
29.092817068099976,1757530828.4486227,2025-09-10T15:00:28.448623,0,0,0,0,0,0,0,0,5.499999999999744,5.250000000000014,0.24999999999973,0.0,0.0,0.0,0.0,0.0,94.50000000000026,19.3,9.579017639160156,0.0,0.0,0,0,304,0.044921875,0.3232421875,0.619140625,0.0,0.0,0.0,0.05499999999999744,0.21,0.01,0.22,157,0,1,0,1.0,1.0002474784851074,fedora
30.095520496368408,1757530829.4513261,2025-09-10T15:00:29.451326,0,0,0,0,0,0,0,0,14.78696741855265,12.781954887223943,1.7543859649125244,0.0,0.0,0.25062656641617664,0.0,0.0,85.21303258144735,19.3,9.579608917236328,0.0,0.0078125,0,52,306,0.044921875,0.3232421875,0.619140625,0.0,0.0,0.0,0.14536340852136467,0.51,0.07,0.5800000000000001,253,6,1,0,1.0,1.0001940727233887,fedora
31.098549604415894,1757530830.4543552,2025-09-10T15:00:30.454355,0,0,0,0,0,0,0,0,10.47381546134281,10.224438902739537,0.24937655860326502,0.0,0.0,0.0,0.0,0.0,89.52618453865719,19.3,9.578887939453125,0.0,0.0,0,0,306,0.044921875,0.3232421875,0.619140625,0.0,0.0,0.0,0.10473815461342802,0.41,0.01,0.42,180,0,1,0,1.0,1.0002381801605225,fedora
32.101229429244995,1757530831.457035,2025-09-10T15:00:31.457035,0,0,0,0,0,0,0,0,16.79197994987939,14.285714285718834,1.5037593984963444,0.0,0.0,0.501253132831996,0.2506265664160426,0.25062656641617614,83.20802005012061,19.3,9.578887939453125,0.0,0.0,0,218,306,0.28173828125,0.3681640625,0.63232421875,0.0,0.0,0.0,0.15789473684215177,0.57,0.06,0.6299999999999999,1099,4,1,0,1.0,1.0002038478851318,fedora
33.10385012626648,1757530832.4596558,2025-09-10T15:00:32.459656,0,0,0,0,0,0,0,0,11.691542288556349,10.19900497512295,0.24875621890565336,0.0,0.0,0.24875621890547658,0.0,0.9950248756222598,88.30845771144365,19.3,9.582447052001953,0.0,0.0,0,166,306,0.28173828125,0.3681640625,0.63232421875,0.0,0.0,0.0,0.10447761194028603,0.41,0.01,0.42,142,0,2,0,1.0,1.0002100467681885,fedora
34.10722851753235,1757530833.4630342,2025-09-10T15:00:33.463034,0,0,0,0,0,0,0,0,5.513784461147537,5.51378446114754,0.0,0.0,0.0,0.0,0.0,0.0,94.48621553885246,19.3,9.582447052001953,0.0,0.0,0,218,306,0.28173828125,0.3681640625,0.63232421875,0.0,0.0,0.0,0.055137844611475396,0.22,0.0,0.22,151,0,4,0,1.0,1.0008578300476074,fedora
35.10990905761719,1757530834.4657147,2025-09-10T15:00:34.465715,0,0,0,0,0,0,0,0,8.22942643391815,7.980049875314917,0.0,0.0,0.0,0.0,0.0,0.24937655860323674,91.77057356608185,19.3,9.582447052001953,0.0,0.0,0,93,306,0.28173828125,0.3681640625,0.63232421875,0.0,0.0,0.0,0.07980049875314917,0.32,0.0,0.32,135,0,2,0,1.0,1.000154972076416,fedora
36.112348794937134,1757530835.4681544,2025-09-10T15:00:35.468154,0,0,0,0,0,0,0,0,10.250000000001776,10.00000000000167,0.0,0.0,0.0,0.2500000000001128,0.0,0.0,89.74999999999822,19.3,9.582447052001953,0.0,0.0,0,52,306,0.28173828125,0.3681640625,0.63232421875,0.0,0.0,0.0,0.1000000000000167,0.4,0.0,0.4,165,0,4,0,1.0,1.0002169609069824,fedora
37.11586594581604,1757530836.4716716,2025-09-10T15:00:36.471672,0,0,0,0,0,0,0,0,9.50000000001036,9.250000000010186,0.0,0.0,0.0,0.0,0.0,0.25000000000016964,90.49999999998964,19.3,9.582447052001953,0.0,0.0,0,93,306,0.2587890625,0.36181640625,0.62890625,0.0,0.0,0.0,0.09250000000010186,0.37,0.0,0.37,119,0,1,0,1.0,1.0002107620239258,fedora
38.11887049674988,1757530837.4746761,2025-09-10T15:00:37.474676,0,0,0,0,0,0,0,0,12.250000000000199,11.500000000000169,0.0,0.0,0.0,0.24999999999993416,0.24999999999997857,0.2500000000001118,87.7499999999998,19.3,9.582447052001953,0.0,0.0,0,145,306,0.2587890625,0.36181640625,0.62890625,0.0,0.0,0.0,0.11500000000000168,0.46,0.0,0.46,170,0,2,0,1.0,1.0000979900360107,fedora
39.123594522476196,1757530838.4794002,2025-09-10T15:00:38.479400,0,0,0,0,0,0,0,0,15.211970074817188,14.713216957610456,0.24937655860327873,0.0,0.0,0.24937655860345592,0.0,0.0,84.78802992518281,19.3,9.582447052001953,0.0,0.0,0,0,306,0.2587890625,0.36181640625,0.62890625,0.0,0.0,0.0,0.14962593516213735,0.59,0.0,0.59,180,0,2,0,1.0,1.00018310546875,fedora
40.12691283226013,1757530839.4827185,2025-09-10T15:00:39.482718,0,0,0,0,0,0,0,0,4.000000000007276,4.000000000007276,0.0,0.0,0.0,0.0,0.0,0.0,95.99999999999272,19.3,9.582447052001953,0.0,0.0,0,52,306,0.2587890625,0.36181640625,0.62890625,0.0,0.0,0.0,0.04000000000007276,0.16,0.0,0.16,129,0,3,0,1.0,1.0001499652862549,fedora
41.13024568557739,1757530840.4860513,2025-09-10T15:00:40.486051,0,0,0,0,0,0,0,0,10.02506265664394,9.523809523811627,0.25062656641615166,0.0,0.0,0.25062656641615166,0.0,0.0,89.97493734335606,19.3,9.582447052001953,0.0,0.0,274,90,306,0.2587890625,0.36181640625,0.62890625,0.0,0.0,0.0,0.09774436090227778,0.38,0.01,0.39,183,0,1,0,1.0,1.000157117843628,fedora
42.13279485702515,1757530841.4886005,2025-09-10T15:00:41.488600,0,0,0,0,0,0,0,0,15.960099750619122,13.466334164585117,1.745635910223944,0.0,0.0,0.2493765586033953,0.24937655860343957,0.24937655860321808,84.03990024938088,19.3,9.578121185302734,0.0,0.0,90,308,306,0.23779296875,0.35546875,0.62548828125,0.0,0.0,0.0,0.1521197007480906,0.54,0.07,0.6100000000000001,1178,4,1,0,1.0,1.0001888275146484,fedora
43.13556122779846,1757530842.4913669,2025-09-10T15:00:42.491367,0,0,0,0,0,0,0,0,12.249999999995168,11.749999999994914,0.2500000000001261,0.0,0.0,0.0,0.0,0.2500000000001261,87.75000000000483,19.3,9.57999038696289,0.0,0.0078125,0,166,306,0.23779296875,0.35546875,0.62548828125,0.0,0.0,0.0,0.11999999999995041,0.47,0.01,0.48,157,0,1,0,1.0,1.0001530647277832,fedora
44.13821601867676,1757530843.4940217,2025-09-10T15:00:43.494022,0,0,0,0,0,0,0,0,13.500000000001094,13.250000000001213,0.0,0.0,0.0,0.24999999999987874,0.0,0.0,86.4999999999989,19.3,9.580070495605469,0.0,0.0,0,218,306,0.23779296875,0.35546875,0.62548828125,0.0,0.0,0.0,0.13250000000001214,0.53,0.0,0.53,153,0,4,0,1.0,1.0004115104675293,fedora
45.14091229438782,1757530844.496718,2025-09-10T15:00:44.496718,0,0,0,0,0,0,0,0,17.500000000000753,15.500000000000547,1.7500000000001994,0.0,0.0,0.2500000000000031,0.0,0.0,82.49999999999925,19.3,9.579391479492188,0.0,0.0,0,93,306,0.23779296875,0.35546875,0.62548828125,0.0,0.0,0.0,0.17250000000000745,0.62,0.07,0.69,233,6,3,0,1.0,1.000148057937622,fedora
46.14328742027283,1757530845.499093,2025-09-10T15:00:45.499093,0,0,0,0,0,0,0,0,20.55137844611393,20.300751879697764,0.0,0.0,0.0,0.2506265664161669,0.0,0.0,79.44862155388607,19.3,9.579391479492188,0.0,0.0,84,136,306,0.23779296875,0.35546875,0.62548828125,0.0,0.0,0.0,0.20300751879697765,0.81,0.0,0.81,218,0,1,0,1.0,1.000199556350708,fedora
47.14593267440796,1757530846.5017383,2025-09-10T15:00:46.501738,0,0,0,0,0,0,0,0,14.285714285713198,13.533834586465138,0.0,0.0,0.5012531328320653,0.2506265664159881,0.0,0.0,85.7142857142868,19.3,9.579605102539062,0.0,1.1015625,0,93,306,0.37939453125,0.3828125,0.63330078125,0.0,0.0,0.0,0.13533834586465138,0.54,0.0,0.54,166,0,1,0,1.0,1.0001449584960938,fedora
48.14837861061096,1757530847.5041842,2025-09-10T15:00:47.504184,0,0,0,0,0,0,0,0,14.750000000003823,14.250000000004063,0.0,0.0,0.0,0.0,0.24999999999999412,0.24999999999977207,85.24999999999618,19.3,9.582221984863281,0.0,0.0,0,145,306,0.37939453125,0.3828125,0.63330078125,0.0,0.0,0.0,0.14250000000004062,0.57,0.0,0.57,157,0,1,0,1.0,1.0001633167266846,fedora
49.150925159454346,1757530848.5067308,2025-09-10T15:00:48.506731,0,0,0,0,0,0,0,0,15.750000000001677,15.500000000001648,0.0,0.0,0.0,0.25000000000002087,0.0,0.0,84.24999999999832,19.3,9.582221984863281,0.0,0.0,0,0,306,0.37939453125,0.3828125,0.63330078125,0.0,0.0,0.0,0.15500000000001649,0.62,0.0,0.62,143,0,2,0,1.0,1.0001473426818848,fedora
50.15367650985718,1757530849.5094821,2025-09-10T15:00:49.509482,0,0,0,0,0,0,0,0,15.538847117794177,15.288220551378062,0.0,0.0,0.0,0.25062656641610975,0.0,0.0,84.46115288220582,19.3,9.58233642578125,0.0,0.0,0,52,306,0.37939453125,0.3828125,0.63330078125,0.0,0.0,0.0,0.15288220551378062,0.61,0.0,0.61,170,0,2,0,1.0,1.0001780986785889,fedora
51.156333208084106,1757530850.5121388,2025-09-10T15:00:50.512139,0,0,0,0,0,0,0,0,12.531328320798025,12.280701754381822,0.0,0.0,0.0,0.0,0.0,0.2506265664161954,87.46867167920198,19.3,9.58233642578125,0.0,0.0,0,0,306,0.37939453125,0.3828125,0.63330078125,0.0,0.0,0.0,0.12280701754381822,0.49,0.0,0.49,160,0,1,0,1.0,1.0002193450927734,fedora
52.1592230796814,1757530851.5150287,2025-09-10T15:00:51.515029,0,0,0,0,0,0,0,0,19.75000000000516,17.750000000004597,1.7500000000005485,0.0,0.0,0.2500000000000022,0.0,0.0,80.24999999999484,19.3,9.576332092285156,0.0,0.0,0,218,306,0.3486328125,0.3759765625,0.6298828125,0.0,0.0,0.0,0.19500000000005144,0.71,0.07,0.78,1217,4,1,0,1.0,1.0001585483551025,fedora
53.161945819854736,1757530852.5177515,2025-09-10T15:00:52.517751,0,0,0,0,0,0,0,0,15.46134663341482,14.71321695760453,0.2493765586035327,0.0,0.0,0.24937655860335553,0.2493765586033998,0.0,84.53865336658518,19.3,9.578834533691406,0.0,0.25390625,90,256,306,0.3486328125,0.3759765625,0.6298828125,0.0,0.0,0.0,0.14962593516208064,0.59,0.01,0.6,225,0,3,0,1.0,1.0000965595245361,fedora
54.16425061225891,1757530853.5200562,2025-09-10T15:00:53.520056,0,0,0,0,0,0,0,0,18.453865336660712,17.955112219453454,0.0,0.0,0.0,0.24937655860353988,0.0,0.24937655860371707,81.54613466333929,19.3,9.578834533691406,0.0,0.0,0,218,306,0.3486328125,0.3759765625,0.6298828125,0.0,0.0,0.0,0.17955112219453453,0.72,0.0,0.72,147,0,2,0,1.0,1.0001587867736816,fedora
55.16682267189026,1757530854.5226283,2025-09-10T15:00:54.522628,0,0,0,0,0,0,0,0,15.829145728644079,15.829145728644079,0.0,0.0,0.0,0.0,0.0,0.0,84.17085427135592,19.3,9.578834533691406,0.0,0.0,90,0,306,0.3486328125,0.3759765625,0.6298828125,0.0,0.0,0.0,0.15829145728644078,0.63,0.0,0.63,150,0,1,0,1.0,1.0002598762512207,fedora
56.1694815158844,1757530855.5252872,2025-09-10T15:00:55.525287,0,0,0,0,0,0,0,0,16.500000000006153,16.00000000000631,0.24999999999974332,0.0,0.0,0.2500000000000986,0.0,0.0,83.49999999999385,19.3,9.578834533691406,0.0,0.0,0,145,306,0.3486328125,0.3759765625,0.6298828125,0.0,0.0,0.0,0.16250000000006054,0.64,0.01,0.65,176,0,2,0,1.0,1.0000905990600586,fedora
57.17181611061096,1757530856.5276217,2025-09-10T15:00:56.527622,0,0,0,0,0,0,0,0,13.499999999997385,13.249999999997375,0.0,0.0,0.0,0.25000000000002087,0.0,0.0,86.50000000000261,19.3,9.578834533691406,0.0,0.0,0,93,306,0.56103515625,0.419921875,0.64306640625,0.0,0.0,0.0,0.13249999999997375,0.53,0.0,0.53,125,0,1,0,1.0,1.0001606941223145,fedora
58.17494297027588,1757530857.5307486,2025-09-10T15:00:57.530749,0,0,0,0,0,0,0,0,11.97007481296653,11.471321695759515,0.24937655860357558,0.0,0.0,0.0,0.24937655860344266,0.0,88.02992518703347,19.3,9.578834533691406,0.0,0.0,0,145,306,0.56103515625,0.419921875,0.64306640625,0.0,0.0,0.0,0.1172069825436309,0.46,0.01,0.47000000000000003,159,0,2,0,1.0,1.0001652240753174,fedora
59.1780469417572,1757530858.5338526,2025-09-10T15:00:58.533853,0,0,0,0,0,0,0,0,15.288220551379538,15.037593984963493,0.0,0.0,0.0,0.2506265664160463,0.0,0.0,84.71177944862046,19.3,9.578834533691406,0.0,0.0,0,0,306,0.56103515625,0.419921875,0.64306640625,0.0,0.0,0.0,0.15037593984963493,0.6,0.0,0.6,140,0,1,0,1.0,1.0001451969146729,fedora
60.180537700653076,1757530859.5363433,2025-09-10T15:00:59.536343,0,0,0,0,0,0,0,0,21.695760598506283,19.20199501247131,1.9950124688281927,0.0,0.0,0.24937655860347976,0.0,0.24937655860330257,78.30423940149372,19.4,9.573814392089844,0.0,0.0,0,52,306,0.56103515625,0.419921875,0.64306640625,0.0,0.0,0.0,0.21197007481299504,0.77,0.08,0.85,251,6,5,0,1.0,1.0001046657562256,fedora
61.186797857284546,1757530860.5426035,2025-09-10T15:01:00.542603,0,0,0,0,0,0,0,0,15.749999999999744,15.24999999999961,0.2500000000000693,0.0,0.0,0.2500000000000693,0.0,0.0,84.25000000000026,19.4,9.573833465576172,0.0,0.00390625,0,0,306,0.56103515625,0.419921875,0.64306640625,0.0,0.0,0.0,0.15499999999999678,0.6,0.01,0.61,309,0,3,0,1.0,1.000258207321167,fedora
62.189231872558594,1757530861.5450375,2025-09-10T15:01:01.545038,0,0,0,0,0,0,0,0,23.308270676692786,21.30325814536438,1.7543859649123774,0.0,0.0,0.2506265664160285,0.0,0.0,76.69172932330721,19.4,9.566864013671875,0.0,0.0,66,284,306,0.67626953125,0.4462890625,0.650390625,0.0,0.0,0.0,0.2305764411027676,0.85,0.07,0.9199999999999999,1164,4,1,0,1.0,1.000122308731079,fedora
63.192203760147095,1757530862.5480094,2025-09-10T15:01:02.548009,0,0,0,0,0,0,0,0,21.000000000004064,20.500000000003986,0.25000000000012657,0.0,0.0,0.24999999999994893,0.0,0.0,78.99999999999594,19.4,9.566864013671875,0.0,0.0,0,166,306,0.67626953125,0.4462890625,0.650390625,0.0,0.0,0.0,0.20750000000004115,0.82,0.01,0.83,170,0,3,0,1.0,1.000248908996582,fedora
